latitude,longitude,store_name,code,imei,continent,city
44.73941,-93.12577,Rosemount,US,8630330696303481370,America,Chicago
21.46527,83.97573,Sambalpur,IN,3590433799317661784,Asia,Kolkata
40.37528,28.88222,Mudanya,TR,8630330696303481081,Europe,Istanbul
20.21322,-100.88023,Salvatierra,MX,863033069630348974,America,Mexico_City
7.65649,4.92235,Efon-Alaaye,NG,863033069630348016,Africa,Lagos
-6.25,38.66667,Mvomero,TZ,359043379931766932,Africa,Dar_es_Salaam
16.0438,120.4861,Manaoag,PH,8630330696303481388,Asia,Manila
3.02013,30.91105,Arua,UG,359043379931766429,Africa,Kampala
53.16167,6.76111,Hoogezand,NL,8630330696303481248,Europe,Amsterdam
43.78956,7.60872,Ventimiglia,IT,8630330696303482006,Europe,Rome
45.99194,29.41824,Artsyz,UA,3590433799317662246,Europe,Kyiv
53.14657,140.72287,Nikolayevsk-on-Amure,RU,863033069630348800,Asia,Vladivostok
41.72059,-87.70172,Evergreen Park,US,863033069630348040,America,Chicago
44.43579,26.01649,Sector 6,RO,3590433799317661586,Europe,Bucharest
50.09019,8.4493,Hofheim am Taunus,DE,3590433799317661503,Europe,Berlin
51.67822,33.9162,Hlukhiv,UA,8630330696303481255,Europe,Kyiv
47.4943,-122.24092,Bryn Mawr-Skyway,US,359043379931766544,America,Los_Angeles
49.195061,16.606836,Brno,CZ,863033069630348461,Europe,Prague
33.86419,48.26258,Aleshtar,IR,8630330696303481016,Asia,Tehran
42.64031,125.51176,Dongfeng,CN,863033069630348792,Asia,Shanghai
45.73333,4.91667,Bron,FR,3590433799317662139,Europe,Paris
32.54278,111.50861,Danjiangkou,CN,3590433799317661867,Asia,Shanghai
55.1904,30.2049,Vitebsk,BY,8630330696303481958,Europe,Minsk
33.03699,-117.29198,Encinitas,US,3590433799317662311,America,Los_Angeles
3.02013,30.91105,Arua,UG,863033069630348594,Africa,Kampala
55.62047,37.49338,Tyoply Stan,RU,8630330696303481727,Europe,Moscow
39.12074,27.18052,Bergama,TR,3590433799317661644,Europe,Istanbul
35.815,139.6853,Shimotoda,JP,359043379931766890,Asia,Tokyo
9.58126,8.2926,Kafanchan,NG,359043379931766635,Africa,Lagos
-10.91722,-37.65,Lagarto,BR,3590433799317661545,America,Maceio
-22.53722,-42.98194,Guapimirim,BR,863033069630348701,America,Sao_Paulo
-5.41667,38.01667,Chanika,TZ,8630330696303482055,Africa,Dar_es_Salaam
21.34222,71.30633,Kundla,IN,3590433799317661560,Asia,Kolkata
38.70734,-77.02303,Fort Washington,US,359043379931766155,America,New_York
-0.35817,42.54536,Kismayo,SO,359043379931766650,Africa,Mogadishu
48.07667,8.64409,Trossingen,DE,3590433799317661586,Europe,Berlin
32.61603,44.02488,Karbala,IQ,8630330696303482022,Asia,Baghdad
-31.25033,-61.4867,Rafaela,AR,8630330696303481453,America,Cordoba
36.82167,128.63083,Eisen,KR,8630330696303481966,Asia,Seoul
42.06166,-1.60452,Tudela,ES,863033069630348438,Europe,Madrid
49.73843,13.373637,Plzeň,CZ,3590433799317662204,Europe,Prague
45.50369,11.412,Montecchio Maggiore-Alte Ceccato,IT,359043379931766569,Europe,Rome
34.56861,105.89333,Beidao,CN,3590433799317662212,Asia,Shanghai
55.63711,37.38115,Solntsevo,RU,3590433799317661743,Europe,Moscow
-4.24444,-42.29444,Barras,BR,863033069630348883,America,Fortaleza
30.17746,-81.38758,Palm Valley,US,359043379931766502,America,New_York
23.5654,119.58627,Magong,TW,3590433799317661974,Asia,Taipei
53.5942,25.8191,Novogrudok,BY,8630330696303481735,Europe,Minsk
44.43579,26.01649,Sector 6,RO,3590433799317662493,Europe,Bucharest
43.62558,13.39954,Falconara Marittima,IT,3590433799317662220,Europe,Rome
42.97086,-82.42491,Port Huron,US,863033069630348099,America,Detroit
48.90472,2.2469,La Garenne-Colombes,FR,359043379931766361,Europe,Paris
24.05979,77.40858,Leteri,IN,863033069630348420,Asia,Kolkata
-1.6,103.61667,Jambi City,ID,359043379931766320,Asia,Jakarta
34.25628,-78.04471,Leland,US,8630330696303481123,America,New_York
-7.76667,35.7,Iringa,TZ,863033069630348529,Africa,Dar_es_Salaam
-4.06667,37.73333,Same,TZ,863033069630348388,Africa,Dar_es_Salaam
36.82167,128.63083,Eisen,KR,863033069630348529,Asia,Seoul
51.84819,1.26738,Walton-on-the-Naze,GB,3590433799317662303,Europe,London
40.2737,-76.88442,Harrisburg,US,8630330696303482089,America,New_York
36.46917,10.78222,Beni Khiar,TN,8630330696303481784,Africa,Tunis
23.9028,89.11943,Kushtia,BD,863033069630348537,Asia,Dhaka
43.4125,23.225,Montana,BG,3590433799317662345,Europe,Sofia
44.92934,37.99117,Krymsk,RU,359043379931766338,Europe,Moscow
45.0408,-93.263,Columbia Heights,US,3590433799317661883,America,Chicago
11.84962,-86.19903,Jinotepe,NI,8630330696303481172,America,Managua
43.4125,23.225,Montana,BG,359043379931766809,Europe,Sofia
41.09822,120.74792,Nanpiao,CN,3590433799317661719,Asia,Shanghai
42.28639,18.84,Budva,ME,3590433799317661909,Europe,Podgorica
26.2173,-80.22588,North Lauderdale,US,3590433799317661016,America,New_York
-27.4338,-65.61427,Aguilares,AR,3590433799317661743,America,Tucuman
-12.91667,-39.25,Muritiba,BR,3590433799317662394,America,Bahia
21.46527,83.97573,Sambalpur,IN,8630330696303482261,Asia,Kolkata
0.76755,24.43973,Yangambi,CD,8630330696303482261,Africa,Lubumbashi
39.00622,-77.4286,Sterling,US,3590433799317661933,America,New_York
-21.42917,-45.94722,Alfenas,BR,3590433799317662378,America,Sao_Paulo
37.73604,-120.93549,Riverbank,US,8630330696303481446,America,Los_Angeles
49.183239,15.454273,Telč,CZ,359043379931766411,Europe,Prague
34.4833,136.84186,Toba,JP,359043379931766742,Asia,Tokyo
44.99012,-123.02621,Keizer,US,3590433799317661263,America,Los_Angeles
44.27804,-88.27205,Kaukauna,US,359043379931766411,America,Chicago
44.27804,-88.27205,Kaukauna,US,8630330696303482451,America,Chicago
45.47885,133.42825,Lesozavodsk,RU,3590433799317661172,Asia,Vladivostok
50.23019,8.77155,Karben,DE,3590433799317662154,Europe,Berlin
-26.22861,-52.67056,Pato Branco,BR,3590433799317661982,America,Sao_Paulo
15.48131,-86.57415,Olanchito,HN,359043379931766445,America,Tegucigalpa
24.05979,77.40858,Leteri,IN,8630330696303481032,Asia,Kolkata
48.46458,9.22796,Pfullingen,DE,8630330696303481065,Europe,Berlin
41.57721,-93.71133,West Des Moines,US,863033069630348057,America,Chicago
-7.73379,113.69785,Besuki,ID,863033069630348800,Asia,Jakarta
54.8421,46.5813,Alatyr‚Äô,RU,8630330696303482162,Europe,Moscow
35.815,139.6853,Shimotoda,JP,8630330696303481586,Asia,Tokyo
6.9909,79.883,Hendala,LK,3590433799317661867,Asia,Colombo
30.76468,74.12286,Kanganpur,PK,359043379931766064,Asia,Karachi
52.47774,10.5511,Gifhorn,DE,3590433799317661040,Europe,Berlin
43.32686,-2.98884,Leioa,ES,359043379931766460,Europe,Madrid
39.78504,-85.76942,Greenfield,US,8630330696303482170,America,Indianapolis
-21.15,46.58333,Ikalamavony,MG,8630330696303482022,Indian,Antananarivo
36.21544,65.93249,Sar-e Pul,AF,863033069630348370,Asia,Kabul
40.72586,8.55552,Sassari,IT,8630330696303482378,Europe,Rome
10.58806,77.24779,Udumalaippettai,IN,863033069630348123,Asia,Kolkata
39.46667,141.95,Yamada,JP,3590433799317662451,Asia,Tokyo
-44.39672,171.25364,Timaru,NZ,8630330696303481446,Pacific,Auckland
-26.22861,-52.67056,Pato Branco,BR,3590433799317661958,America,Sao_Paulo
43.32393,5.4584,Les Olives,FR,3590433799317661289,Europe,Paris
39.59611,27.02444,Edremit,TR,863033069630348263,Europe,Istanbul
44.97639,19.61222,Sremska Mitrovica,RS,3590433799317662071,Europe,Belgrade
44.27804,-88.27205,Kaukauna,US,8630330696303481214,America,Chicago
46.7055,38.2739,Yeysk,RU,359043379931766197,Europe,Moscow
36.20389,127.08472,Nonsan,KR,3590433799317662428,Asia,Seoul
-6.8,39.25,Magomeni,TZ,863033069630348941,Africa,Dar_es_Salaam
53.78333,-1.06667,Selby,GB,8630330696303482378,Europe,London
45.0408,-93.263,Columbia Heights,US,8630330696303482295,America,Chicago
38.55632,69.01354,Vahdat,TJ,863033069630348115,Asia,Dushanbe
49.144482,15.006139,Jindřichův Hradec,CZ,8630330696303481008,Europe,Prague
-22.9,44.53333,Sakaraha,MG,3590433799317662204,Indian,Antananarivo
40.70995,0.57856,Amposta,ES,3590433799317662360,Europe,Madrid
10.10649,76.35484,Alwaye,IN,3590433799317662113,Asia,Kolkata
42.35843,-71.05977,Boston,US,863033069630348339,America,New_York
40.81,-73.9625,Morningside Heights,US,863033069630348743,America,New_York
27.09978,-82.45426,Venice,US,359043379931766338,America,New_York
-26.93366,29.24152,Standerton,ZA,359043379931766189,Africa,Johannesburg
33.43443,-5.22126,Azrou,MA,863033069630348024,Africa,Casablanca
43.41949,77.0202,Otegen Batyra,KZ,3590433799317662386,Asia,Almaty
-21.44236,27.46153,Tonota,BW,863033069630348776,Africa,Gaborone
-7.01833,107.60389,Pameungpeuk,ID,359043379931766163,Asia,Jakarta
40.63316,-74.13653,Port Richmond,US,8630330696303481065,America,New_York
53.49389,-1.29243,Mexborough,GB,8630330696303481412,Europe,London
39.71734,-74.96933,Sicklerville,US,3590433799317661784,America,New_York
30.24706,115.04814,Huangshi,CN,8630330696303482337,Asia,Shanghai
58.23583,92.48278,Lesosibirsk,RU,3590433799317662089,Asia,Krasnoyarsk
50.82882,-0.32247,Lancing,GB,8630330696303481891,Europe,London
45.53929,-122.38731,Troutdale,US,863033069630348529,America,Los_Angeles
19.8173,-97.35992,Teziutlan,MX,359043379931766650,America,Mexico_City
-32.45242,-71.23106,La Ligua,CL,8630330696303481644,America,Santiago
46.08333,122.08333,Ulanhot,CN,3590433799317661149,Asia,Shanghai
49.183239,15.454273,Telč,CZ,863033069630348479,Europe,Prague
-17.74431,-48.62789,Caldas Novas,BR,3590433799317661180,America,Sao_Paulo
48.35149,8.96317,Hechingen,DE,8630330696303482444,Europe,Berlin
54.48147,53.47103,Oktyabr‚Äôskiy,RU,8630330696303482394,Asia,Yekaterinburg
42.52787,-70.92866,Peabody,US,3590433799317661347,America,New_York
40.2737,-76.88442,Harrisburg,US,359043379931766197,America,New_York
-17.83333,48.41667,Ambatondrazaka,MG,863033069630348875,Indian,Antananarivo
12.95629,78.27539,Robertsonpet,IN,359043379931766734,Asia,Kolkata
-22.53722,-42.98194,Guapimirim,BR,359043379931766007,America,Sao_Paulo
13.70167,-89.10944,Ilopango,SV,359043379931766395,America,El_Salvador
35.06544,1.04945,Frenda,DZ,863033069630348479,Africa,Algiers
-2.90055,-79.00453,Cuenca,EC,8630330696303481099,America,Guayaquil
48.77275,5.16108,Bar-le-Duc,FR,8630330696303482469,Europe,Paris
43.86682,-79.2663,Markham,CA,863033069630348347,America,Toronto
3.8801,-77.03116,Buenaventura,CO,3590433799317661719,America,Bogota
51.35084,-1.99421,Devizes,GB,3590433799317661966,Europe,London
7.6,4.18333,Olupona,NG,3590433799317662386,Africa,Lagos
45.35,126.28333,Shuangcheng,CN,359043379931766999,Asia,Shanghai
49.183239,15.454273,Telč,CZ,359043379931766353,Europe,Prague
41.14676,-73.49484,New Canaan,US,863033069630348149,America,New_York
40.42386,-3.53261,San Fernando de Henares,ES,8630330696303481636,Europe,Madrid
34.25,135.31667,Iwade,JP,8630330696303481180,Asia,Tokyo
50.7236,-3.52751,Exeter,GB,863033069630348784,Europe,London
14.62072,74.83554,Sirsi,IN,8630330696303481099,Asia,Kolkata
45.44868,-73.81669,Pointe-Claire,CA,8630330696303482113,America,Toronto
27.55898,68.21204,Larkana,PK,359043379931766874,Asia,Karachi
44.35056,142.45778,Nayoro,JP,8630330696303481693,Asia,Tokyo
48.73218,11.18709,Neuburg an der Donau,DE,8630330696303482014,Europe,Berlin
-26.22861,-52.67056,Pato Branco,BR,359043379931766866,America,Sao_Paulo
41.27621,-72.86843,East Haven,US,359043379931766544,America,New_York
40.63316,-74.13653,Port Richmond,US,863033069630348867,America,New_York
42.06166,-1.60452,Tudela,ES,359043379931766171,Europe,Madrid
42.28639,18.84,Budva,ME,3590433799317661941,Europe,Podgorica
32.57756,71.52847,Mianwali,PK,359043379931766940,Asia,Karachi
61.78491,34.34691,Petrozavodsk,RU,8630330696303481529,Europe,Moscow
20.22816,-103.5687,Zacoalco de Torres,MX,8630330696303481008,America,Mexico_City
57.47908,-4.22398,Inverness,GB,8630330696303482188,Europe,London
34.31,-2.16,Jerada,MA,3590433799317662444,Africa,Casablanca
49.41029,38.15035,Svatove,UA,8630330696303481339,Europe,Zaporozhye
15.79408,104.1451,Yasothon,TH,863033069630348800,Asia,Bangkok
51.47805,6.8625,Oberhausen,DE,359043379931766957,Europe,Berlin
44.92801,4.8951,Valence,FR,3590433799317661446,Europe,Paris
37.1759,128.9889,T‚Äôaebaek,KR,863033069630348461,Asia,Seoul
35.64889,117.27583,Sishui,CN,359043379931766932,Asia,Shanghai
27.34089,117.4831,Shaowu,CN,359043379931766551,Asia,Shanghai
53.81667,-3.05,Blackpool,GB,359043379931766916,Europe,London
2.2139,102.3278,Kampung Ayer Molek,MY,3590433799317661081,Asia,Kuala_Lumpur
51.03427,5.37429,Houthalen,BE,359043379931766221,Europe,Brussels
33.76446,-117.79394,North Tustin,US,3590433799317661230,America,Los_Angeles
28.90054,-81.26367,Deltona,US,8630330696303481453,America,New_York
47.48444,36.25361,Polohy,UA,863033069630348123,Europe,Zaporozhye
50.75767,-1.5443,Lymington,GB,863033069630348123,Europe,London
53.77166,38.12408,Bogoroditsk,RU,8630330696303481362,Europe,Moscow
51.95838,4.47124,Schiebroek,NL,8630330696303481073,Europe,Amsterdam
-8.05389,-34.88111,Recife,BR,863033069630348966,America,Recife
15.46063,99.89166,Thap Than,TH,8630330696303481776,Asia,Bangkok
58.1908,40.17171,Danilov,RU,3590433799317661297,Europe,Moscow
48.812737,14.317466,Český Krumlov,CZ,863033069630348503,Europe,Prague
36.08497,9.37082,Siliana,TN,3590433799317661057,Africa,Tunis
55.75556,60.70278,Ozersk,RU,3590433799317662378,Asia,Yekaterinburg
52.53048,13.29371,Charlottenburg-Nord,DE,3590433799317661040,Europe,Berlin
34.09668,-117.71978,Claremont,US,3590433799317661834,America,Los_Angeles
32.54278,111.50861,Danjiangkou,CN,359043379931766916,Asia,Shanghai
45.78071,12.84052,Portogruaro,IT,3590433799317662287,Europe,Rome
32.44874,-99.73314,Abilene,US,8630330696303481727,America,Chicago
3.02013,30.91105,Arua,UG,3590433799317661214,Africa,Kampala
30.21121,74.4818,Malaut,IN,863033069630348305,Asia,Kolkata
31.28092,74.85849,Patti,IN,863033069630348388,Asia,Kolkata
-17.73648,168.31366,Port-Vila,VU,3590433799317661230,Pacific,Efate
-27.4338,-65.61427,Aguilares,AR,863033069630348081,America,Tucuman
39.33427,-76.43941,Middle River,US,8630330696303481438,America,New_York
51.42708,-0.91979,Lower Earley,GB,8630330696303481370,Europe,London
42.58342,-71.8023,Fitchburg,US,3590433799317662055,America,New_York
-7.0981,109.3243,Randudongkal,ID,8630330696303482279,Asia,Jakarta
31.28092,74.85849,Patti,IN,8630330696303482436,Asia,Kolkata
49.88307,-119.48568,Kelowna,CA,8630330696303481206,America,Vancouver
6.03333,37.55,Arba Minch,ET,8630330696303482006,Africa,Addis_Ababa
52.31333,6.92917,Oldenzaal,NL,3590433799317662071,Europe,Amsterdam
42.67164,14.01481,Roseto degli Abruzzi,IT,8630330696303481891,Europe,Rome
61.78491,34.34691,Petrozavodsk,RU,8630330696303481255,Europe,Moscow
27.71809,-82.35176,Sun City Center,US,3590433799317661198,America,New_York
35.30889,139.55028,Kamakura,JP,359043379931766767,Asia,Tokyo
36.65,138.31667,Suzaka,JP,3590433799317661107,Asia,Tokyo
11.86064,9.0027,Gaya,NG,863033069630348255,Africa,Lagos
38.58894,-89.99038,Fairview Heights,US,3590433799317661297,America,Chicago
58.1908,40.17171,Danilov,RU,863033069630348883,Europe,Moscow
52.68333,0.93333,East Dereham,GB,359043379931766221,Europe,London
28.92694,78.23456,Bachhraon,IN,863033069630348115,Asia,Kolkata
32.17629,75.06583,Fazilpur,PK,359043379931766544,Asia,Karachi
44.80477,-0.59543,Talence,FR,3590433799317661701,Europe,Paris
60.97944,76.92421,Izluchinsk,RU,8630330696303481693,Asia,Yekaterinburg
16.0438,120.4861,Manaoag,PH,3590433799317662055,Asia,Manila
53.77166,38.12408,Bogoroditsk,RU,3590433799317661362,Europe,Moscow
-19.7625,-44.31389,Esmeraldas,BR,359043379931766601,America,Sao_Paulo
27.76056,-15.58602,Maspalomas,ES,863033069630348230,Atlantic,Canary
35.82756,137.95378,Ina,JP,359043379931766726,Asia,Tokyo
52.48173,-2.12139,Brierley Hill,GB,8630330696303481792,Europe,London
51.03427,5.37429,Houthalen,BE,359043379931766866,Europe,Brussels
44.73941,-93.12577,Rosemount,US,359043379931766734,America,Chicago
31.28092,74.85849,Patti,IN,8630330696303482436,Asia,Kolkata
34.77453,-96.67834,Ada,US,863033069630348776,America,Chicago
6.95194,121.96361,Recodo,PH,3590433799317661362,Asia,Manila
36.91023,-121.75689,Watsonville,US,8630330696303482386,America,Los_Angeles
16.0567,103.65309,Roi Et,TH,8630330696303481719,Asia,Bangkok
38.40917,112.73333,Xinzhou,CN,359043379931766478,Asia,Shanghai
18.87813,72.93924,Uran,IN,3590433799317661230,Asia,Kolkata
22.83957,91.84128,Manikchari,BD,8630330696303481693,Asia,Dhaka
41.66394,-83.55521,Toledo,US,3590433799317661230,America,New_York
48.46458,9.22796,Pfullingen,DE,3590433799317661834,Europe,Berlin
51.20219,7.36027,Radevormwald,DE,863033069630348909,Europe,Berlin
23.73333,114.68333,Heyuan,CN,3590433799317661065,Asia,Shanghai
57.14369,-2.09814,Aberdeen,GB,8630330696303481164,Europe,London
46.18396,6.10237,Onex,CH,8630330696303482147,Europe,Zurich
33.41012,-91.06177,Greenville,US,863033069630348388,America,Chicago
51.67822,33.9162,Hlukhiv,UA,8630330696303481230,Europe,Kyiv
-4.42472,-41.45861,Pedro II,BR,3590433799317662436,America,Fortaleza
14.67751,-60.94228,Le Robert,MQ,8630330696303482279,America,Martinique
54.60528,18.34717,Reda,PL,8630330696303481008,Europe,Warsaw
38.58894,-89.99038,Fairview Heights,US,863033069630348016,America,Chicago
40.98894,28.67582,Yakuplu,TR,8630330696303482196,Europe,Istanbul
53.14657,140.72287,Nikolayevsk-on-Amure,RU,3590433799317661057,Asia,Vladivostok
50.79205,-1.08593,Southsea,GB,863033069630348313,Europe,London
61.72744,17.10558,Hudiksvall,SE,863033069630348123,Europe,Stockholm
11.12018,76.11996,Manjeri,IN,359043379931766502,Asia,Kolkata
44.92801,4.8951,Valence,FR,8630330696303481867,Europe,Paris
33.35283,-111.78903,Gilbert,US,3590433799317661453,America,Phoenix
48.8449,17.22635,Skalica,SK,8630330696303481123,Europe,Bratislava
42.22718,14.39024,Lanciano,IT,3590433799317662394,Europe,Rome
41.57721,-93.71133,West Des Moines,US,8630330696303481321,America,Chicago
32.54278,111.50861,Danjiangkou,CN,359043379931766593,Asia,Shanghai
22.88783,84.13864,Jashpurnagar,IN,8630330696303482139,Asia,Kolkata
7.65649,4.92235,Efon-Alaaye,NG,359043379931766312,Africa,Lagos
32.61603,44.02488,Karbala,IQ,359043379931766379,Asia,Baghdad
42.35843,-71.05977,Boston,US,359043379931766023,America,New_York
41.47892,-87.45476,Schererville,US,3590433799317662048,America,Chicago
42.28639,18.84,Budva,ME,359043379931766452,Europe,Podgorica
31.64615,120.74221,Changshu City,CN,3590433799317661024,Asia,Shanghai
47.46657,84.87144,Zaysan,KZ,8630330696303482485,Asia,Almaty
37.49073,-2.77259,Baza,ES,863033069630348214,Europe,Madrid
36.02506,-86.77917,Brentwood Estates,US,359043379931766858,America,Chicago
34.8825,128.62667,Sinhyeon,KR,863033069630348842,Asia,Seoul
22.4711,88.1453,Pujali,IN,3590433799317662329,Asia,Kolkata
32.50611,120.14278,Jiangyan,CN,3590433799317661982,Asia,Shanghai
53.69786,-2.68758,Leyland,GB,3590433799317661735,Europe,London
26.67319,31.4976,Juhaynah,EG,359043379931766676,Africa,Cairo
42.97086,-82.42491,Port Huron,US,359043379931766999,America,Detroit
37.35813,-6.03731,San Juan de Aznalfarache,ES,863033069630348339,Europe,Madrid
29.69221,72.54566,Hasilpur,PK,863033069630348552,Asia,Karachi
33.43443,-5.22126,Azrou,MA,8630330696303481248,Africa,Casablanca
35.82756,137.95378,Ina,JP,8630330696303482121,Asia,Tokyo
-37.9,145.18333,Wheelers Hill,AU,8630330696303481131,Australia,Melbourne
9.6531,124.3697,Jagna,PH,359043379931766965,Asia,Manila
49.144482,15.006139,Jindřichův Hradec,CZ,8630330696303482261,Europe,Prague
18.03496,-66.8499,Yauco,PR,359043379931766064,America,Puerto_Rico
39.72943,-104.83192,Aurora,US,8630330696303481537,America,Denver
40.34912,-111.90466,Saratoga Springs,US,8630330696303481313,America,Denver
11.86064,9.0027,Gaya,NG,3590433799317661982,Africa,Lagos
5.4709,100.24529,Batu Feringgi,MY,359043379931766452,Asia,Kuala_Lumpur
13.65805,102.56365,Paoy Paet,KH,8630330696303481693,Asia,Phnom_Penh
-6.25,38.66667,Mvomero,TZ,8630330696303482162,Africa,Dar_es_Salaam
23.5654,119.58627,Magong,TW,3590433799317662089,Asia,Taipei
42.22718,14.39024,Lanciano,IT,359043379931766478,Europe,Rome
3.8801,-77.03116,Buenaventura,CO,8630330696303481156,America,Bogota
36.08497,9.37082,Siliana,TN,3590433799317661537,Africa,Tunis
30.46907,70.96699,Kot Addu,PK,8630330696303481941,Asia,Karachi
32.50611,120.14278,Jiangyan,CN,863033069630348628,Asia,Shanghai
43.35071,46.10925,Gudermes,RU,863033069630348511,Europe,Moscow
53.83333,-2.98333,Poulton-le-Fylde,GB,8630330696303481362,Europe,London
44.35056,142.45778,Nayoro,JP,8630330696303481362,Asia,Tokyo
23.15678,-81.24441,Varadero,CU,3590433799317661164,America,Havana
-23.85972,35.34722,Maxixe,MZ,8630330696303481768,Africa,Maputo
16.06213,76.0586,Hungund,IN,8630330696303481255,Asia,Kolkata
13.44581,101.18445,Phanat Nikhom,TH,8630330696303482170,Asia,Bangkok
7.65649,4.92235,Efon-Alaaye,NG,863033069630348388,Africa,Lagos
32.35126,-95.30106,Tyler,US,3590433799317661339,America,Chicago
17.54907,82.85749,Elamanchili,IN,359043379931766155,Asia,Kolkata
33.35283,-111.78903,Gilbert,US,3590433799317661628,America,Phoenix
-21.15,46.58333,Ikalamavony,MG,3590433799317661545,Indian,Antananarivo
18.65297,-72.09391,Thomazeau,HT,359043379931766858,America,Port-au-Prince
46.75451,33.34864,Nova Kakhovka,UA,359043379931766908,Europe,Kyiv
40.93333,73.0,Jalal-Abad,KG,8630330696303481412,Asia,Bishkek
39.96097,-75.60804,West Chester,US,3590433799317661057,America,New_York
-13.7804,34.4587,Salima,MW,863033069630348214,Africa,Blantyre
45.99194,29.41824,Artsyz,UA,8630330696303482089,Europe,Kyiv
25.66795,85.83636,Dalsingh Sarai,IN,8630330696303481024,Asia,Kolkata
12.12278,-61.62498,Grenville,GD,863033069630348115,America,Grenada
29.22254,79.5286,Haldwani,IN,863033069630348503,Asia,Kolkata
57.30185,39.85331,Gavrilov-Yam,RU,8630330696303482188,Europe,Moscow
43.1122,12.38878,Perugia,IT,3590433799317662097,Europe,Rome
52.86147,9.5926,Walsrode,DE,8630330696303481313,Europe,Berlin
19.04222,-98.11889,Casa Blanca,MX,863033069630348313,America,Mexico_City
43.61092,3.87723,Montpellier,FR,359043379931766957,Europe,Paris
8.56697,123.33471,Dipolog,PH,8630330696303481651,Asia,Manila
28.90054,-81.26367,Deltona,US,8630330696303481347,America,New_York
31.78336,35.23388,East Jerusalem,PS,863033069630348784,Asia,Hebron
51.82721,107.60627,Ulan-Ude,RU,3590433799317662444,Asia,Irkutsk
48.73218,11.18709,Neuburg an der Donau,DE,8630330696303482279,Europe,Berlin
-32.05251,115.88782,Willetton,AU,8630330696303481446,Australia,Perth
20.88098,75.11937,Parola,IN,8630330696303481750,Asia,Kolkata
-8.43333,114.33333,Muncar,ID,8630330696303481750,Asia,Jakarta
55.63711,37.38115,Solntsevo,RU,8630330696303481222,Europe,Moscow
41.66394,-83.55521,Toledo,US,8630330696303481370,America,New_York
12.95629,78.27539,Robertsonpet,IN,3590433799317661438,Asia,Kolkata
46.09273,-88.64235,Iron River,US,3590433799317662147,America,Menominee
45.0408,-93.263,Columbia Heights,US,3590433799317661800,America,Chicago
40.64621,-73.97069,Kensington,US,8630330696303481172,America,New_York
53.0233,-1.48119,Belper,GB,3590433799317661701,Europe,London
50.50301,13.63617,Most,CZ,3590433799317662154,Europe,Prague
30.46907,70.96699,Kot Addu,PK,8630330696303481081,Asia,Karachi
30.24706,115.04814,Huangshi,CN,8630330696303481313,Asia,Shanghai
32.44874,-99.73314,Abilene,US,863033069630348826,America,Chicago
33.14447,47.3799,Darreh Shahr,IR,8630330696303482279,Asia,Tehran
45.40008,-73.58248,Sainte-Catherine,CA,8630330696303482485,America,Toronto
48.90472,2.2469,La Garenne-Colombes,FR,3590433799317662055,Europe,Paris
45.47885,133.42825,Lesozavodsk,RU,8630330696303482378,Asia,Vladivostok
37.74615,-25.66689,Ponta Delgada,PT,8630330696303482212,Atlantic,Azores
34.06635,-84.67837,Acworth,US,8630330696303482162,America,New_York
45.75279,130.57211,Boli,CN,8630330696303481321,Asia,Shanghai
-21.205,-41.88778,Itaperuna,BR,3590433799317661289,America,Sao_Paulo
33.41012,-91.06177,Greenville,US,863033069630348784,America,Chicago
4.92675,6.26764,Yenagoa,NG,359043379931766478,Africa,Lagos
35.48199,137.02166,Minokamo,JP,8630330696303482279,Asia,Tokyo
53.83333,-2.98333,Poulton-le-Fylde,GB,359043379931766080,Europe,London
44.99012,-123.02621,Keizer,US,3590433799317661115,America,Los_Angeles
-25.42778,-49.27306,Curitiba,BR,8630330696303482378,America,Sao_Paulo
37.08819,-8.2503,Albufeira,PT,8630330696303481073,Europe,Lisbon
53.78333,-1.06667,Selby,GB,3590433799317661149,Europe,London
19.21667,73.08333,Dombivli,IN,3590433799317661263,Asia,Kolkata
22.10194,85.37752,Barbil,IN,359043379931766247,Asia,Kolkata
1.6,103.81667,Ulu Tiram,MY,359043379931766569,Asia,Kuala_Lumpur
0.51667,101.44167,Pekanbaru,ID,3590433799317661685,Asia,Jakarta
-21.44236,27.46153,Tonota,BW,359043379931766635,Africa,Gaborone
48.73218,11.18709,Neuburg an der Donau,DE,359043379931766759,Europe,Berlin
33.03699,-117.29198,Encinitas,US,3590433799317662386,America,Los_Angeles
53.00974,-3.05814,Rhosllanerchrugog,GB,359043379931766668,Europe,London
15.79408,104.1451,Yasothon,TH,863033069630348909,Asia,Bangkok
-7.81667,112.01667,Kediri,ID,3590433799317662436,Asia,Jakarta
53.77166,38.12408,Bogoroditsk,RU,3590433799317662055,Europe,Moscow
-34.64966,-58.38341,Barracas,AR,359043379931766940,America,Buenos_Aires
42.67164,14.01481,Roseto degli Abruzzi,IT,8630330696303482337,Europe,Rome
41.85059,-87.882,Westchester,US,8630330696303482055,America,Chicago
51.82721,107.60627,Ulan-Ude,RU,3590433799317661990,Asia,Irkutsk
56.85836,35.90057,Tver,RU,3590433799317661594,Europe,Moscow
14.93333,-91.11667,Chichicastenango,GT,863033069630348214,America,Guatemala
55.62047,37.49338,Tyoply Stan,RU,8630330696303481586,Europe,Moscow
34.61667,135.6,Yao,JP,359043379931766403,Asia,Tokyo
