ts,imei,mwra,c.android.gm,c.android.youtube,c.katana,c.dogalize,c.android.chrome,c.android.vending,c.raider,c.UCMobile.intl,c.updateassist,c.UCMobile.x86
2018-05-13 02:07:00,359043379931766296,1.0,11.31802,10.33804,11.57727,8.49091,14.25704,58.4895,70.16469,54.4192,45.4591,13.10311
2018-05-13 02:08:00,8630330696303481552,1.0,13.06182,11.20966,9.70491,11.28967,11.09226,50.19762,72.52029,76.28774,50.59543,68.5926
2018-05-13 02:09:00,863033069630348818,1.0,10.38646,6.66731,9.56915,13.88773,15.30576,46.2312,61.83692,99.86876,36.84937,92.32105
2018-05-13 02:10:00,8630330696303481156,1.0,8.7793,13.84462,11.68675,15.57357,16.15076,40.60921,54.71617,82.57944,41.93226,12.10004
2018-05-13 02:11:00,3590433799317661115,0.0,14.33292,14.05106,10.63929,6.57889,12.85406,38.72315,65.49527,80.85028,30.38548,4.62217
2018-05-13 02:12:00,863033069630348073,0.0,13.3511,9.86117,10.41954,9.88646,8.93791,68.21671,38.86863,61.95047,74.77468,42.65705
2018-05-13 02:13:00,8630330696303481594,0.0,11.89562,11.11086,11.54931,9.74413,12.46149,56.97709,48.62617,93.54483,85.82111,3.74205
2018-05-13 02:14:00,863033069630348578,1.0,13.2043,8.46278,12.41977,9.84873,15.56208,55.99908,70.23949,66.69186,20.9643,89.4433
2018-05-13 02:15:00,3590433799317662295,0.0,16.7343,14.60822,9.71084,9.39905,9.62315,41.06014,54.69624,99.05834,18.6628,85.04857
2018-05-13 02:16:00,359043379931766809,0.0,13.2235,14.19242,12.05556,8.89976,13.08748,75.91858,57.20705,77.05932,77.48363,98.33593
2018-05-13 02:17:00,8630330696303481743,1.0,11.12001,16.73647,5.04542,9.08888,9.12027,80.7766,51.49286,63.07723,76.88328,76.30862
2018-05-13 02:18:00,3590433799317661487,1.0,9.82557,11.1993,8.4229,10.96901,10.88874,44.43469,60.28919,13.50994,32.14981,62.99563
2018-05-13 02:19:00,8630330696303481651,0.0,11.57776,13.43695,12.80927,9.11774,12.4285,56.37249,48.6595,87.01885,55.84125,11.6725
2018-05-13 02:20:00,8630330696303481636,1.0,9.74994,14.29878,10.1754,9.88039,11.63626,63.3954,73.48117,57.81319,3.22732,53.41577
2018-05-13 02:21:00,8630330696303481586,1.0,6.11365,8.95014,11.77992,14.48774,13.95927,51.735,49.0478,82.60261,91.74876,9.98848
2018-05-13 02:22:00,863033069630348438,0.0,12.75437,16.00109,7.49788,11.30449,13.03259,59.81144,61.6945,16.7942,69.86197,42.78931
2018-05-13 02:23:00,3590433799317661768,1.0,14.83475,11.70366,6.02434,13.70512,11.58209,64.03999,64.37134,89.19198,27.10393,33.17697
2018-05-13 02:24:00,3590433799317661321,1.0,6.81129,14.63611,11.36688,13.42295,11.93349,45.75106,51.50342,2.3333,51.04675,28.04786
2018-05-13 02:25:00,3590433799317661875,1.0,15.58704,9.30279,9.01729,11.67031,10.62655,67.02613,78.16657,87.58985,19.88637,97.54548
2018-05-13 02:26:00,863033069630348883,1.0,8.72879,13.11938,12.50666,12.05775,14.39406,61.24009,55.69174,69.23149,3.80512,58.73665
2018-05-13 02:27:00,8630330696303481941,0.0,11.33954,13.2333,14.55204,9.99287,15.58991,75.3425,53.76224,69.43788,26.49674,30.06753
2018-05-13 02:28:00,863033069630348883,1.0,11.10198,12.30103,12.08918,10.68117,14.16982,81.0177,69.08489,23.85098,88.57076,4.20012
2018-05-13 02:29:00,3590433799317661750,1.0,7.01678,10.6683,12.54632,15.94599,12.06843,52.74175,30.56526,71.70995,69.43206,19.7856
2018-05-13 02:30:00,3590433799317662485,0.0,13.05143,11.33148,15.33875,9.88701,14.51139,80.69036,42.87651,44.01749,21.64868,34.2366
2018-05-13 02:31:00,3590433799317661834,1.0,13.47541,8.8545,8.64168,13.55045,11.05613,62.39499,38.16535,47.42246,82.0984,5.278
2018-05-13 02:32:00,3590433799317661545,1.0,12.91591,12.82802,5.95611,10.58266,9.83973,45.03406,58.03559,59.85919,94.65846,31.45648
2018-05-13 02:33:00,3590433799317661461,1.0,8.20469,15.68875,9.84075,15.31822,15.6934,53.01699,39.91707,27.60019,72.29245,46.67184
2018-05-13 02:34:00,863033069630348495,0.0,16.82466,15.84324,11.74997,7.91646,12.13619,44.52171,49.37286,93.16463,16.45708,41.46653
2018-05-13 02:35:00,359043379931766874,0.0,9.15792,14.03581,8.29308,7.6184,13.29282,40.49577,63.0343,40.20849,79.6722,36.23539
2018-05-13 02:36:00,8630330696303482030,1.0,10.49274,11.04382,10.17906,12.40721,15.60794,53.57699,49.80878,88.81544,89.14768,95.12874
2018-05-13 02:37:00,3590433799317662311,0.0,10.53931,12.6694,16.83177,10.38471,15.77886,79.53314,29.877,84.31041,32.17274,20.63082
2018-05-13 02:38:00,8630330696303482071,0.0,7.7753,10.63958,9.89641,10.64021,8.6553,65.3422,60.92437,88.23951,53.3337,27.01248
2018-05-13 02:39:00,3590433799317662170,0.0,14.2458,14.63289,9.66723,8.30106,10.98923,42.16847,72.20029,61.39169,55.29938,62.89964
2018-05-13 02:40:00,863033069630348776,0.0,13.48611,13.37541,13.11074,6.52476,15.60089,71.30845,72.23236,3.58382,54.60426,57.81888
2018-05-13 02:41:00,8630330696303482303,1.0,11.80655,8.76496,9.74475,14.38548,9.49317,66.75834,81.76641,88.60597,20.92237,26.94616
2018-05-13 02:42:00,8630330696303481420,1.0,10.5375,9.94039,9.51719,11.17412,11.86105,71.60859,72.03142,2.23322,30.21029,39.81864
2018-05-13 02:43:00,8630330696303481578,0.0,12.77969,12.81659,8.51898,8.03003,14.52045,43.90104,60.09941,59.21609,88.35042,41.88265
2018-05-13 02:44:00,359043379931766296,1.0,6.23176,13.15654,10.2923,13.76731,13.78846,65.2068,44.54426,10.74517,30.28097,91.41681
2018-05-13 02:45:00,8630330696303482360,1.0,7.04772,9.59033,10.59066,14.89823,11.40926,53.31779,72.35032,95.76343,70.26785,79.17311
2018-05-13 02:46:00,8630330696303481008,1.0,10.78753,13.08315,7.5821,13.25943,12.33415,67.72339,47.17875,63.01707,92.30771,18.23008
2018-05-13 02:47:00,359043379931766296,0.0,14.20446,12.46482,11.45178,11.43455,11.72823,42.21252,55.67792,18.7639,69.74169,14.70191
2018-05-13 02:48:00,863033069630348883,1.0,10.88777,10.36895,11.41361,8.26553,12.56384,56.48797,62.83482,65.09799,83.76638,44.23996
2018-05-13 02:49:00,8630330696303481412,0.0,13.66209,11.99055,11.50494,11.30012,11.42418,62.79711,55.43967,70.35928,64.88604,10.58231
2018-05-13 02:50:00,359043379931766072,1.0,7.01249,13.06839,11.09322,13.61153,14.07262,50.33545,50.86405,32.33403,92.39154,28.50286
2018-05-13 02:51:00,8630330696303482436,1.0,10.39672,11.97654,7.60984,12.19696,12.45724,70.99138,72.85604,61.04493,61.55685,40.44218
2018-05-13 02:52:00,3590433799317661941,0.0,14.31113,13.80102,11.84214,9.46289,12.28976,46.53649,59.41435,14.56304,39.76004,41.06855
2018-05-13 02:53:00,863033069630348701,1.0,4.67849,12.924,13.95798,15.21856,13.14487,54.02985,57.76335,80.14871,4.33633,95.77036
2018-05-13 02:54:00,8630330696303481156,1.0,13.3489,8.03339,11.82828,10.76372,12.1584,52.14855,74.24881,49.59363,92.4836,15.06368
2018-05-13 02:55:00,3590433799317661313,1.0,14.29306,13.4296,11.37768,9.34611,11.9908,46.65848,52.73778,37.14559,3.0873,80.71417
2018-05-13 02:57:00,863033069630348149,0.0,10.09795,12.50802,15.32843,9.56712,13.99888,57.29704,71.52134,89.56913,86.60084,38.84998
2018-05-13 02:58:00,8630330696303481479,1.0,12.11315,10.12125,6.16962,14.35373,15.14437,41.63491,47.86791,97.97109,5.70566,60.75733
2018-05-13 02:59:00,3590433799317661412,0.0,11.97376,15.01883,10.56925,8.52533,11.49315,58.03202,36.22636,67.26218,27.09775,16.02344
2018-05-13 03:00:00,8630330696303482089,0.0,12.53532,14.45842,15.69716,7.81454,17.15911,59.73657,59.07912,3.10577,19.36173,69.06863
2018-05-13 03:01:00,3590433799317661149,1.0,10.93673,13.25485,9.21272,12.96652,13.49224,42.26515,36.1571,23.78023,42.42868,19.00824
2018-05-13 03:02:00,8630330696303481040,1.0,12.42828,9.39808,10.25571,12.64906,7.36137,54.4021,67.70927,17.42088,46.90993,41.33008
2018-05-13 03:03:00,8630330696303481354,0.0,5.58145,11.43746,12.05934,9.47363,12.79063,38.96476,62.8656,25.26703,50.63798,36.55471
2018-05-13 03:04:00,8630330696303481636,1.0,13.45289,9.30893,10.76399,12.27871,14.37506,41.29251,27.85941,4.74986,62.41357,76.69087
2018-05-13 03:05:00,8630330696303482022,1.0,7.64616,14.78967,10.97875,15.68394,10.04674,90.57158,43.29744,35.88604,50.32698,48.64135
2018-05-13 03:06:00,8630330696303481594,1.0,10.99269,14.36502,12.18633,9.33901,12.84803,69.15108,51.79378,87.09393,48.65721,20.5574
2018-05-13 03:07:00,359043379931766577,1.0,14.35515,10.14538,6.33986,13.10652,14.04508,46.65234,43.41203,28.45855,92.63019,12.48766
2018-05-13 03:08:00,8630330696303481495,1.0,11.303,8.54224,11.48603,11.68576,13.94792,33.68524,45.53546,73.84913,83.24355,20.82847
2018-05-13 03:09:00,863033069630348933,0.0,13.74976,13.25031,10.27135,10.40935,11.57005,55.15972,69.42462,99.5276,61.65903,32.68318
2018-05-13 03:10:00,8630330696303481149,1.0,13.29727,8.56128,11.61751,13.51376,14.43038,30.62273,54.67417,23.3659,53.21749,46.95984
2018-05-13 03:11:00,3590433799317661834,1.0,12.52885,6.22687,9.99713,13.95895,12.07497,48.97219,50.12456,11.32112,34.29585,71.3818
2018-05-13 03:12:00,8630330696303481107,1.0,5.91259,16.55901,13.37371,15.89173,15.45441,56.08418,56.8352,36.72081,10.28233,73.64941
2018-05-13 03:13:00,8630330696303482485,1.0,13.97196,6.52613,8.92215,14.97118,9.70963,82.96199,43.22476,34.11263,96.96143,72.90767
2018-05-13 03:14:00,359043379931766122,1.0,13.54127,7.41331,7.93745,15.59624,8.52069,69.04389,54.62071,62.75727,31.96166,12.69461
2018-05-13 03:15:00,8630330696303481453,1.0,8.30394,13.46069,8.00684,13.63338,13.80477,59.20883,44.47878,63.19092,26.98115,52.30134
2018-05-13 03:16:00,863033069630348081,1.0,9.75171,14.9745,9.79448,11.54291,13.88874,69.16361,61.68946,95.18917,17.71979,52.90753
2018-05-13 03:17:00,3590433799317661453,1.0,8.87817,11.60173,9.53897,12.48239,14.04444,53.10274,54.48827,31.41368,45.57297,40.53996
2018-05-13 03:18:00,863033069630348214,0.0,8.19492,13.67006,14.23994,9.52783,11.93849,70.14711,64.53842,66.06435,14.79584,73.24298
2018-05-13 03:19:00,3590433799317661784,0.0,10.97051,13.17084,12.45409,7.82451,12.25447,59.71198,70.21891,72.88963,54.05723,70.55038
2018-05-13 03:20:00,863033069630348123,1.0,11.82425,8.67006,9.172,13.66637,14.3833,70.14267,55.11877,42.48223,17.36939,6.16865
2018-05-13 03:21:00,359043379931766536,1.0,7.36463,14.68683,12.96213,15.72968,11.27556,82.87202,61.03721,67.17387,56.47714,80.81937
2018-05-13 03:22:00,8630330696303481222,1.0,9.01666,10.06396,10.86472,11.97861,9.35132,78.36243,60.59728,96.99896,62.42838,52.33869
2018-05-13 03:23:00,8630330696303482253,1.0,9.55683,11.78424,8.43703,11.57217,11.46797,47.42091,76.70839,35.23416,73.34379,55.67293
2018-05-13 03:24:00,3590433799317661529,1.0,8.64927,15.26488,10.04035,12.19701,11.24558,68.56592,49.80337,76.67735,64.48375,42.13335
2018-05-13 03:25:00,3590433799317661842,0.0,9.1191,10.61598,7.01806,9.95726,10.61858,79.39119,43.12967,54.20283,6.94776,44.81669
2018-05-13 03:26:00,3590433799317661388,1.0,12.41273,8.24995,10.34631,12.14628,14.22247,53.97031,36.22094,36.66159,8.55881,34.6967
2018-05-13 03:27:00,8630330696303482477,0.0,14.47395,13.24204,13.45342,7.84248,12.09957,54.2275,79.77776,19.34024,67.45227,65.06117
2018-05-13 03:28:00,8630330696303482204,1.0,11.78667,5.67555,12.51866,11.92906,15.13605,47.60872,55.19534,69.24957,63.9631,78.07839
2018-05-13 03:29:00,3590433799317662022,1.0,7.40834,12.20363,9.68081,14.5444,14.71465,73.62306,56.70843,47.25125,10.28342,0.02879
2018-05-13 03:30:00,359043379931766221,0.0,11.81476,13.93677,14.71387,9.68502,12.70804,61.57631,58.60519,84.32775,80.08747,31.39122
2018-05-13 03:31:00,359043379931766684,0.0,11.93055,12.75705,12.1476,8.06284,14.62074,42.09836,57.18513,77.25754,74.87402,62.69025
2018-05-13 03:32:00,359043379931766668,0.0,9.68257,13.94642,13.92191,9.26858,14.09623,62.74139,74.50336,1.82346,9.13453,45.87745
2018-05-13 03:33:00,8630330696303481834,1.0,12.90264,10.61644,9.3185,12.18004,13.68953,62.79408,48.46448,64.7253,38.97209,81.32559
2018-05-13 03:34:00,359043379931766296,1.0,12.22065,9.6681,8.30427,11.26831,8.65118,77.97972,66.24134,31.22704,62.14603,95.16736
2018-05-13 03:35:00,359043379931766676,1.0,12.71153,7.95638,9.31174,13.89301,17.53149,73.5905,66.76994,95.75012,12.52618,5.8852
2018-05-13 03:36:00,863033069630348412,1.0,5.96346,14.02683,12.92826,15.44741,13.26749,56.54809,33.44162,41.15353,91.75156,28.06646
2018-05-13 03:37:00,8630330696303482048,1.0,11.46327,6.80742,9.85981,16.79521,13.21585,82.26078,46.24558,69.97017,87.63055,2.45293
2018-05-13 03:38:00,3590433799317661966,1.0,7.56928,12.68027,10.80875,14.48733,16.39733,44.8258,66.89132,18.22445,30.78767,33.538
2018-05-13 03:39:00,3590433799317662071,1.0,11.42248,12.34341,10.1583,11.21807,16.34548,54.1339,75.79874,28.2178,79.36048,24.28094
2018-05-13 03:40:00,3590433799317662089,0.0,7.00135,13.06485,11.90064,13.88791,14.89472,48.56828,61.95392,39.56689,17.64918,60.66191
2018-05-13 03:41:00,3590433799317661172,0.0,12.55922,16.03281,10.12909,5.80883,13.50424,45.80904,52.97203,90.55003,43.69373,40.70004
2018-05-13 03:42:00,3590433799317661214,1.0,13.4578,9.86821,3.16826,18.11437,12.86574,46.97401,49.87128,83.9479,34.14748,93.31444
2018-05-13 03:43:00,8630330696303482022,1.0,13.21336,9.33338,11.40139,11.49543,16.02459,41.09922,32.73291,53.48767,76.92479,86.22703
2018-05-13 03:44:00,3590433799317662139,0.0,9.12579,9.38801,14.10217,12.94489,9.48636,58.02593,70.6123,37.6592,47.46335,0.78946
2018-05-13 03:45:00,8630330696303481008,1.0,14.15383,6.38019,11.36091,13.83438,10.98419,39.97644,39.55336,80.14209,95.1408,86.05081
2018-05-13 03:46:00,3590433799317661222,0.0,10.47859,7.35294,7.56876,12.77872,16.04748,41.57103,47.2213,41.0069,77.08404,33.18486
2018-05-13 03:47:00,3590433799317661032,1.0,14.64507,9.35498,8.93923,12.47737,13.67807,59.67899,55.28692,53.66196,65.29395,20.94662
2018-05-13 03:48:00,359043379931766171,0.0,7.2934,8.91003,14.72147,13.63344,11.01543,69.47168,66.05048,18.93768,7.52264,41.02755
2018-05-13 03:49:00,3590433799317661370,1.0,10.57228,10.44063,11.16541,11.76821,16.12348,48.11197,64.98887,6.31259,1.59719,18.15127
2018-05-13 03:50:00,359043379931766072,1.0,12.50085,7.29443,9.08624,17.76527,12.83323,40.29212,54.86856,23.93096,72.93675,43.79206
2018-05-13 03:51:00,359043379931766262,0.0,14.06697,17.26412,12.56563,6.38131,14.96478,54.72407,50.51125,43.29825,28.3116,66.51473
2018-05-13 03:52:00,863033069630348651,1.0,6.85239,10.64851,11.35135,13.88147,10.61381,47.45461,58.74641,78.44425,98.88194,34.94765
2018-05-13 03:53:00,3590433799317661263,1.0,11.69961,11.9081,7.61577,10.96852,13.25671,71.55234,54.97981,98.01236,74.44514,11.88401
2018-05-13 03:54:00,3590433799317661297,1.0,12.68825,10.05551,8.71243,11.89788,11.3712,41.9304,51.37386,78.27232,56.34878,93.48577
2018-05-13 03:55:00,3590433799317661222,1.0,12.3931,11.70118,6.00765,14.3284,15.57199,31.08929,52.4815,70.36329,99.98445,61.33094
2018-05-13 03:56:00,359043379931766544,1.0,14.7197,9.20177,9.39083,14.11123,10.5079,38.89771,62.34029,72.69712,80.6734,11.73572
2018-05-13 03:57:00,3590433799317662113,1.0,11.26624,10.79951,8.45914,12.83869,15.0385,71.24331,42.62124,9.49252,82.02269,68.59517
2018-05-13 03:58:00,3590433799317661024,1.0,12.07839,9.81711,6.39386,13.53047,14.02936,49.65784,58.58458,81.96787,97.28552,63.51922
2018-05-13 03:59:00,3590433799317662113,0.0,9.54159,12.85931,14.09409,8.28988,11.54115,42.30597,73.75227,79.93574,29.59666,7.28511
2018-05-13 04:00:00,8630330696303481602,1.0,8.85893,8.95134,11.77372,8.89373,15.43022,59.65603,61.87673,8.1634,68.08656,27.46521
2018-05-13 04:01:00,359043379931766866,1.0,12.46646,9.25233,8.92751,11.67468,8.57987,67.11648,61.45877,57.87735,20.86221,35.26361
2018-05-13 04:02:00,3590433799317662378,0.0,13.13317,14.24292,12.30773,8.90186,12.17987,28.34838,39.40016,81.08635,86.74133,43.97361
2018-05-13 04:03:00,3590433799317661396,1.0,8.71735,14.69396,9.67653,13.75243,11.62518,69.52747,45.93569,68.68222,31.70569,24.0367
2018-05-13 04:04:00,359043379931766650,1.0,6.64449,10.68293,14.36139,17.49299,13.82083,62.89215,68.48386,53.92878,35.97541,95.61471
2018-05-13 04:05:00,3590433799317662337,0.0,14.78005,12.22673,14.73152,8.41479,12.39667,76.25159,41.79542,15.11635,45.55129,69.76004
2018-05-13 04:06:00,8630330696303481784,1.0,6.00026,11.59989,11.38309,18.51002,12.38267,70.24813,81.56775,55.93063,70.32246,94.51546
2018-05-13 04:07:00,8630330696303481156,1.0,8.50796,14.5984,10.64025,15.10735,14.78545,51.47104,49.19287,48.11179,74.14098,37.35258
2018-05-13 04:08:00,8630330696303481925,1.0,8.82333,15.95618,8.685,11.46828,13.85534,57.54555,65.7541,54.99382,41.70151,68.24041
2018-05-13 04:09:00,863033069630348016,1.0,9.12323,12.59119,10.08178,11.4994,13.15138,38.62305,51.10568,57.70296,59.90889,78.3945
2018-05-13 04:10:00,3590433799317661636,1.0,9.78726,13.20212,10.60781,7.9385,13.77256,44.22926,68.32324,34.66524,29.5761,34.16842
2018-05-13 04:12:00,8630330696303481966,1.0,15.15935,8.24958,8.9388,13.49013,11.31377,53.78654,58.92596,93.5757,63.74255,11.24569
2018-05-13 04:13:00,359043379931766528,1.0,7.24944,13.76834,10.27011,16.13108,10.00053,66.26804,55.30487,99.54137,61.71103,71.99417
2018-05-13 04:14:00,359043379931766494,1.0,13.32544,7.50813,7.20215,17.48368,14.74421,39.72925,59.51169,53.95362,36.65381,1.12119
2018-05-13 04:15:00,3590433799317661792,0.0,8.85014,8.63167,14.32116,10.22452,16.44192,47.2447,47.9405,51.01632,7.45678,72.33376
2018-05-13 04:16:00,359043379931766429,1.0,14.36322,11.85376,8.75932,11.94733,11.61059,47.74536,63.50884,51.37481,1.34221,7.43439
2018-05-13 04:17:00,8630330696303481669,1.0,14.55246,8.63295,9.69015,11.56693,10.93712,54.06915,73.72091,86.12289,28.64148,13.70626
2018-05-13 04:18:00,8630330696303481800,1.0,13.15478,7.06073,9.75766,15.84465,12.13916,55.49313,59.93434,70.96529,31.47242,35.41352
2018-05-13 04:19:00,863033069630348032,0.0,7.72287,13.44778,13.87493,9.64,12.01777,43.94935,41.39979,4.19843,5.02215,27.22087
2018-05-13 04:20:00,863033069630348081,1.0,10.89321,11.15251,10.19535,10.83363,12.95685,46.98688,55.46027,65.3618,18.53573,22.51284
2018-05-13 04:21:00,359043379931766817,1.0,11.73268,9.04379,12.18253,11.75262,9.64963,54.59936,34.73353,54.32791,56.11644,98.3098
2018-05-13 04:22:00,359043379931766965,0.0,9.64926,13.45288,13.89299,8.93232,12.76396,34.59181,71.82791,51.23333,89.29453,35.63374
2018-05-13 04:23:00,863033069630348982,0.0,8.68139,13.73951,13.51181,8.87093,13.07377,56.09502,55.61885,96.40339,16.06441,62.75749
2018-05-13 04:24:00,8630330696303481123,1.0,14.09792,13.44287,11.9852,9.28755,13.1628,74.31431,73.50223,43.10004,26.2672,86.89317
2018-05-13 04:26:00,359043379931766643,1.0,13.38004,8.00694,9.16096,12.38207,12.44089,84.42899,66.0251,5.97653,5.9553,82.21717
2018-05-13 04:27:00,3590433799317662345,1.0,11.94929,13.74421,13.49979,10.33538,12.72309,63.26961,51.62014,21.48185,74.96776,26.09513
2018-05-13 04:28:00,3590433799317662402,0.0,16.37216,12.31808,14.174,9.53091,13.25344,31.99092,59.82815,77.23149,35.00951,58.71249
2018-05-13 04:29:00,359043379931766015,1.0,9.88736,10.33094,8.77472,13.7123,10.76826,59.07763,57.42774,79.65782,63.44909,78.87104
2018-05-13 04:30:00,3590433799317661941,1.0,14.02295,7.91195,7.1555,18.20234,11.77797,62.43164,56.19545,0.61642,55.87009,54.64569
2018-05-13 04:31:00,3590433799317661594,1.0,5.95835,13.12112,10.20505,16.83941,14.17329,71.27587,60.4335,38.32989,45.58063,93.06212
2018-05-13 04:32:00,359043379931766288,0.0,12.09653,13.05137,9.04767,7.23909,13.097,74.58476,54.06396,24.4461,76.59748,25.44963
2018-05-13 04:33:00,3590433799317661578,1.0,13.81017,7.891,7.35328,14.58785,14.825,72.84091,59.21728,43.79698,24.3066,30.40222
2018-05-13 04:34:00,3590433799317662428,1.0,12.84088,7.33002,10.99675,14.08663,12.6727,53.18671,54.00206,53.70921,11.40111,76.20527
2018-05-13 04:35:00,3590433799317661321,0.0,12.45174,10.49481,11.29442,9.23919,12.96695,62.48483,59.77547,91.74218,23.33159,73.02836
2018-05-13 04:36:00,359043379931766965,1.0,9.00194,11.1187,12.09446,12.28838,12.93827,53.22705,45.37029,58.20826,77.09794,28.78213
2018-05-13 04:37:00,3590433799317661784,1.0,6.97585,13.0433,10.54045,14.84193,13.19229,58.23224,53.19846,25.44346,38.76511,44.95819
2018-05-13 04:38:00,3590433799317661008,1.0,13.38058,9.68173,10.33253,10.15001,17.20605,56.4913,55.06242,13.02045,94.73426,84.0037
2018-05-13 04:39:00,3590433799317662329,0.0,5.49294,12.81438,14.54852,8.89893,13.76271,46.8084,56.86214,16.74234,34.71743,65.90698
2018-05-13 04:40:00,863033069630348420,0.0,12.69058,15.19276,12.66758,7.68649,13.02553,52.93183,50.13342,35.07881,96.70392,34.45874
2018-05-13 04:41:00,8630330696303481305,0.0,11.46595,15.23154,12.7382,8.10136,14.17727,78.42889,38.0726,20.2861,6.12453,14.82398
2018-05-13 04:42:00,863033069630348941,0.0,9.2213,16.13447,14.23577,7.74101,12.28724,61.41234,60.39657,40.82042,32.52817,69.62755
2018-05-13 04:43:00,863033069630348727,1.0,13.21139,10.58255,8.58105,12.17252,16.4238,66.72129,54.10578,70.88355,80.37828,31.54097
2018-05-13 04:44:00,3590433799317661834,0.0,15.01732,11.92757,12.54126,10.1319,11.77685,66.11239,65.65406,59.87489,71.59523,83.17707
2018-05-13 04:45:00,8630330696303481438,0.0,12.62395,10.97724,12.39941,12.56485,11.59167,58.86354,45.82246,12.19605,82.05109,43.7129
2018-05-13 04:46:00,3590433799317661693,1.0,5.8683,15.36197,12.30861,14.54182,14.8164,46.74365,69.67016,69.83892,77.78219,59.28264
2018-05-13 04:47:00,359043379931766650,1.0,13.65114,10.63687,9.0509,11.76259,12.18958,53.24562,59.0123,31.81161,59.48877,8.27238
2018-05-13 04:48:00,359043379931766403,1.0,14.9169,9.80672,6.71698,16.75656,10.27533,37.05094,62.18959,83.53365,16.33545,15.17457
2018-05-13 04:49:00,3590433799317662055,0.0,13.30249,12.26876,7.55733,11.21282,11.54874,36.94264,44.64552,76.62956,33.26698,49.32469
2018-05-13 04:50:00,863033069630348503,1.0,9.65243,11.97227,9.323,12.64682,12.89662,66.47988,52.58996,93.57371,35.69267,66.76016
2018-05-13 04:51:00,3590433799317661123,0.0,10.52879,14.309,15.59433,7.26887,17.41018,53.07205,34.18665,15.01027,92.88992,22.39996
2018-05-13 04:52:00,863033069630348594,1.0,6.0532,14.67217,7.22827,14.13188,8.04172,20.05127,48.4562,50.61707,18.85285,31.90514
2018-05-13 04:53:00,8630330696303481586,0.0,11.01168,10.61452,7.88891,11.31709,10.74993,57.53747,60.22535,98.21741,4.49363,0.42927
2018-05-13 04:54:00,8630330696303481479,1.0,6.70251,11.41389,14.99368,7.63656,15.46246,42.01471,53.58718,89.08297,98.03302,84.19609
2018-05-13 04:55:00,3590433799317661495,1.0,9.89498,12.40117,8.13766,11.63873,14.85988,75.01026,46.24904,50.92184,24.8333,35.53989
2018-05-13 04:56:00,3590433799317661784,1.0,11.02031,13.78913,10.68599,8.16115,12.74532,34.21256,62.09387,19.7136,9.30723,77.61024
2018-05-13 04:57:00,3590433799317662030,0.0,14.1413,13.7297,12.63391,7.39552,12.53245,57.66514,44.19477,27.36333,70.14673,66.23958
2018-05-13 04:58:00,863033069630348917,1.0,10.83201,10.07625,9.92103,13.00098,13.40634,41.57009,61.32194,29.46682,82.19333,42.88702
2018-05-13 04:59:00,8630330696303481487,1.0,8.1497,12.76225,10.54172,12.55231,15.66784,52.86176,55.18466,67.88247,12.94715,43.79755
2018-05-13 05:00:00,3590433799317662147,0.0,14.91173,13.01383,10.78321,10.33802,10.79516,40.10361,61.9229,75.58252,55.87919,59.4869
2018-05-13 05:01:00,8630330696303481545,0.0,4.23138,13.19456,14.89704,7.82827,11.34494,57.59308,59.25048,87.3496,68.38546,55.19041
2018-05-13 05:02:00,3590433799317662204,0.0,11.91181,15.38087,12.60358,8.26963,14.02572,36.80195,45.72573,56.79921,62.60457,61.43789
2018-05-13 05:03:00,8630330696303482113,1.0,14.22015,9.94085,7.66046,12.86086,14.28174,56.2543,67.6009,72.63308,71.5523,6.92598
2018-05-13 05:04:00,359043379931766486,0.0,15.67859,12.30233,12.7042,10.85568,11.68511,63.36319,47.2885,89.60908,86.64394,59.89343
2018-05-13 05:05:00,8630330696303482485,1.0,9.87102,15.83002,11.7819,12.97731,13.29923,68.21565,56.09073,21.67513,15.38808,12.42383
2018-05-13 05:06:00,3590433799317661321,0.0,12.27985,11.99593,12.18482,10.06564,15.29892,48.98203,62.95469,68.72602,73.12967,50.40835
2018-05-13 05:07:00,863033069630348768,1.0,9.35174,10.90367,7.77302,16.84391,10.47146,50.0849,45.78998,60.7019,51.77678,10.44355
2018-05-13 05:08:00,863033069630348057,1.0,8.67254,12.79107,8.99998,13.20577,9.78477,38.28188,60.84757,76.44254,41.25081,62.91116
2018-05-13 05:09:00,8630330696303482303,1.0,11.84208,8.91312,11.7016,15.39053,9.99836,64.81684,39.15419,59.16818,65.05437,58.90211
2018-05-13 05:10:00,359043379931766155,1.0,7.42881,13.25712,12.59824,15.73425,15.36583,54.48475,42.227,69.99216,14.83445,35.41007
2018-05-13 05:11:00,359043379931766890,1.0,11.13108,12.17551,8.03512,12.171,14.36689,42.25121,42.14617,37.19381,29.61063,31.50467
2018-05-13 05:12:00,8630330696303482097,0.0,10.02752,11.26517,13.65435,8.93053,14.75083,57.04099,52.65768,42.66121,18.39025,93.11265
2018-05-13 05:13:00,359043379931766825,1.0,10.43481,11.85098,7.23341,11.52598,10.44158,31.29498,59.3164,30.34775,69.3114,34.23874
2018-05-13 05:14:00,3590433799317662147,1.0,5.93138,15.64731,12.77502,18.785,15.64049,38.73724,44.94646,11.9534,69.40199,99.80065
2018-05-13 05:15:00,3590433799317662444,1.0,10.15408,13.26587,7.63515,12.25222,9.86685,47.54675,44.61982,75.28631,7.91346,45.62446
