ts	imei	mwra	p.android.chrome	p.system	p.android.externalstorage	p.android.packageinstaller	p.android.documentsui	p.android.gm	p.android.settings	p.inputmethod.latin	p.notifier	p.katana	p.dogalize	p.android.defcontainer	p.google	p.android.gms	p.olauncher	p.android.vending	p.browser.provider	p.process.gapps	p.gms.persistent	p.simulator
2018-05-14 15:29:00	3590433799317661735	0.00000	11.29889	7.20677	12.50588	14.09426	8.78359	11.28879	10.93525	47.94731	0.00012	35.76991	44.40528	31.45979	47.94029	35.87472	26.10368	14.09141	73.01861	32.00399	44.68818	35.49861
2018-05-14 15:30:00	863033069630348529	1.00000	7.81779	12.22459	10.64891	11.57500	14.29377	11.21208	8.56374	75.64928	0.00736	38.71886	48.30445	52.19731	46.97725	14.60350	11.75366	73.38156	41.62245	93.25568	11.73630	48.04048
2018-05-14 15:31:00	359043379931766510	1.00000	10.50826	10.03839	11.48429	10.45915	9.21680	10.68936	14.12848	59.12632	0.00085	47.11041	55.25826	1.91226	1.01800	95.66212	3.97643	53.26663	16.02649	67.89241	14.75150	44.76971
2018-05-14 15:32:00	863033069630348941	1.00000	8.06134	14.03342	12.42249	9.19598	12.55799	8.66644	12.06826	60.70093	0.04456	34.47856	32.68581	88.28944	77.02178	36.16047	3.73358	50.45716	24.75063	78.77326	60.03066	67.79456
2018-05-14 15:33:00	359043379931766890	1.00000	11.80451	11.26909	16.35633	10.79165	13.24834	10.71693	15.57765	63.56142	0.00286	39.33713	50.24262	36.73127	84.31917	6.84902	97.16601	57.62735	90.68597	51.74212	27.61824	65.13046
2018-05-14 15:34:00	3590433799317661032	1.00000	7.92330	12.03604	6.48709	7.84777	14.33615	8.53561	7.33071	58.66753	0.00606	55.18079	31.44151	15.11135	76.34722	12.41268	5.96108	17.02038	38.85080	61.82978	3.99528	41.91176
2018-05-14 15:35:00	8630330696303481784	1.00000	8.21070	13.20839	12.95391	10.13745	10.11832	7.76000	9.91398	51.30145	0.01955	41.49956	59.82412	35.04311	27.16392	7.36657	85.33987	2.95889	63.24316	12.40682	11.80117	76.94591
2018-05-14 15:36:00	3590433799317662451	0.00000	9.60662	7.94753	14.86391	15.33338	8.72362	9.71185	10.10825	27.19620	0.00017	63.51905	69.16434	75.66396	9.26231	27.31179	52.37704	37.09329	55.54797	4.39670	82.53080	24.10170
2018-05-14 15:37:00	359043379931766387	1.00000	16.58999	10.55817	8.62853	13.00320	9.38018	6.97060	13.74805	64.00875	0.00144	74.21310	37.89761	78.57406	14.94281	89.97588	73.95456	22.13889	63.03167	79.47438	94.07585	48.13174
2018-05-14 15:38:00	8630330696303482006	1.00000	5.17582	15.60502	8.74109	10.04028	13.10474	9.54963	14.49866	37.79003	0.21442	48.42617	55.27414	5.11608	77.66509	14.14782	3.62591	31.08432	54.45874	80.17468	99.87761	39.76322
2018-05-14 15:39:00	3590433799317661479	1.00000	13.48799	11.42115	6.50549	8.89191	6.06458	8.25749	13.00291	55.14589	0.00330	33.13628	35.59714	89.12547	92.55569	46.60377	22.82074	32.26345	66.98290	45.01065	85.23447	95.07433
2018-05-14 15:40:00	3590433799317662329	0.00000	5.41466	12.59210	12.53334	13.56227	8.82108	10.98491	7.72903	63.75174	0.01061	58.43356	35.11411	6.52379	86.14604	50.60501	25.38612	91.60710	67.51521	50.80489	29.10687	45.81753
2018-05-14 15:41:00	359043379931766403	1.00000	13.14775	9.73517	7.29029	8.23925	9.05165	8.75725	12.64219	73.46766	0.00066	29.56433	49.86718	58.49781	96.79682	47.44807	9.76778	84.09034	53.48372	49.92160	72.65906	86.27370
2018-05-14 15:42:00	863033069630348883	1.00000	10.18497	8.34617	14.78540	12.69402	11.29827	11.64091	14.55213	53.17283	0.00020	36.05778	59.31282	0.41666	33.36306	65.27006	48.67583	69.77126	60.95497	27.30792	39.27581	34.94921
2018-05-14 15:43:00	8630330696303482444	0.00000	6.39684	7.77771	14.03700	13.51855	7.76543	13.82771	12.14987	66.07717	0.00015	43.56031	73.94355	65.03802	70.58143	17.29904	96.43594	68.43438	62.30811	90.74983	26.59161	35.59013
2018-05-14 15:44:00	863033069630348255	0.00000	8.42321	13.91875	12.71059	11.98511	8.36900	8.10812	11.88393	64.33314	0.03977	37.62534	38.26172	82.26257	14.45674	90.16946	99.41893	19.50246	80.30498	29.28382	79.11179	69.38926
2018-05-14 15:45:00	3590433799317661370	1.00000	8.08989	15.13044	17.95965	8.32725	9.38933	7.32221	16.83566	48.14579	0.13340	55.07132	62.71098	9.68507	66.54033	62.02542	47.49427	9.23098	27.29729	29.21246	27.67816	75.91366
2018-05-14 15:46:00	8630330696303481057	0.00000	6.43484	13.46191	13.76611	13.92541	9.58536	11.65192	11.01288	49.23745	0.02518	34.60608	50.46544	68.97610	15.58966	7.01179	13.01779	41.10407	72.25765	61.45159	0.16347	77.00159
2018-05-14 15:47:00	3590433799317662022	1.00000	14.40567	7.52083	9.98027	13.34530	10.18043	8.98685	13.65558	41.21167	0.00008	54.57460	37.71236	86.44334	75.55090	75.30812	47.94066	1.29793	22.40218	76.28123	65.09762	18.94102
2018-05-14 15:48:00	8630330696303481727	1.00000	10.77555	12.47782	13.07776	9.92368	10.85195	11.28936	12.94443	58.31743	0.00948	53.47947	39.98267	22.46870	43.57510	6.56487	5.08793	72.90935	16.43401	19.74550	60.06828	37.10396
2018-05-14 15:49:00	359043379931766288	1.00000	10.86003	6.84049	14.36074	4.68980	10.85249	9.09898	15.09250	63.48657	0.00008	49.66245	44.71097	66.14673	13.04054	20.82493	35.74855	53.83870	98.62839	24.70383	67.85676	87.29026
2018-05-14 15:50:00	8630330696303481487	0.00000	8.99738	14.43561	13.86290	10.52067	8.39076	6.57871	10.34386	60.07768	0.06659	48.69848	28.39012	62.26517	71.20920	93.55366	19.11095	88.11335	36.12972	54.12452	0.88087	15.01472
2018-05-14 15:51:00	8630330696303481248	1.00000	12.59539	8.80421	10.32391	10.84499	9.10592	8.96772	13.01893	55.02550	0.00032	53.26741	79.91974	50.86439	58.55833	32.02555	29.99962	40.86519	5.71652	70.33684	13.43881	13.67000
2018-05-14 15:52:00	863033069630348933	1.00000	11.20422	8.28049	12.10546	10.03989	10.54132	9.16935	9.99900	46.23216	0.00018	39.65518	75.14686	10.01952	90.17878	26.79917	66.54749	81.43819	75.35641	47.85278	26.66153	97.33947
2018-05-14 15:53:00	3590433799317661594	1.00000	6.79470	14.02266	8.61014	10.00817	15.77733	11.42414	11.41666	84.30051	0.04410	44.20002	45.09134	69.65766	5.91838	58.90074	77.60151	92.89574	7.63563	47.19933	21.72578	25.75694
2018-05-14 15:54:00	3590433799317661248	1.00000	12.74151	9.65895	10.70705	9.97332	11.87241	9.72910	12.84403	38.54425	0.00062	48.59745	43.05377	25.98140	94.54467	54.25289	66.45288	31.79527	79.98394	89.41904	7.08467	11.89599
2018-05-14 15:55:00	3590433799317661065	1.00000	11.22975	9.33012	11.44937	8.78769	12.23362	8.94078	10.90329	45.86958	0.00043	65.31137	35.12227	11.63908	20.04271	19.67457	29.41562	66.33805	11.62181	95.70239	62.64672	88.73801
2018-05-14 15:56:00	3590433799317662170	0.00000	8.69658	9.15124	13.51952	13.64231	8.61762	12.49266	12.14814	62.01903	0.00042	35.34236	49.45938	68.57651	86.61148	20.42306	60.16030	76.54349	16.94222	11.50009	54.45782	47.55621
2018-05-14 15:57:00	3590433799317662261	1.00000	8.57941	14.18888	15.44762	10.97497	11.88864	8.97648	13.04218	40.87671	0.05207	65.65653	59.78198	22.67239	18.57483	24.89298	39.95099	91.17127	49.10625	76.56597	77.95153	67.91258
2018-05-14 15:58:00	863033069630348875	0.00000	9.15401	9.42049	13.63611	11.91731	9.39692	14.66878	11.60333	31.80838	0.00049	55.99007	43.76547	49.60841	82.73715	2.96508	75.16736	76.36189	56.58256	88.33102	61.47245	75.35502
2018-05-14 15:59:00	3590433799317661610	1.00000	10.75784	12.29111	14.26449	12.94979	12.76176	7.41483	9.62985	49.14268	0.00783	49.90572	30.58453	41.67236	37.73703	64.07468	74.98322	24.11502	32.68631	15.16837	18.66776	11.71866
2018-05-14 16:00:00	8630330696303481701	1.00000	11.39784	14.99562	8.50692	9.70697	9.84871	7.02506	10.33413	59.16544	0.11659	50.61352	61.54338	3.77397	21.69027	58.79376	6.44932	96.17256	95.28447	30.84802	34.19541	34.49593
2018-05-14 16:01:00	863033069630348016	1.00000	14.79025	3.13584	11.40098	10.97064	10.18790	9.71549	11.43914	52.85965	0.00004	48.32486	51.10926	76.48531	2.20964	81.34971	54.88070	27.66395	64.58729	6.48194	99.85617	17.66367
2018-05-14 16:02:00	3590433799317662170	1.00000	8.19104	13.49268	14.31561	7.15374	11.28957	10.02932	19.62816	35.96099	0.02599	55.45112	34.73119	70.99232	57.09100	22.10855	38.18363	21.18820	44.10933	34.14883	73.26044	84.13683
2018-05-14 16:03:00	3590433799317662360	0.00000	10.32584	12.97909	16.39233	12.37432	8.68879	5.68034	10.51526	79.88999	0.01555	27.55608	51.92760	17.47139	64.51232	55.29717	64.56020	78.88681	46.94297	2.19761	46.78780	99.83786
2018-05-14 16:04:00	8630330696303481735	0.00000	9.43047	5.59788	10.86947	15.33405	6.78688	12.04238	13.59900	37.45580	0.00004	64.98617	45.94574	86.49467	78.04393	97.81370	67.67601	18.43776	5.04830	50.96435	8.53377	14.59826
2018-05-14 16:05:00	359043379931766056	0.00000	8.66398	11.66418	10.25281	12.93943	8.56003	10.62743	8.29988	48.66459	0.00420	68.37797	58.75079	7.89084	16.99622	24.86099	72.71640	33.11812	69.13018	8.46276	83.85815	92.33431
2018-05-14 16:06:00	863033069630348081	1.00000	10.05661	7.73952	9.61008	11.87693	16.10482	13.41534	9.87870	50.97592	0.00015	48.34971	68.32719	30.11441	84.98505	89.83541	79.92172	60.89458	98.81753	26.25934	45.54315	61.56970
2018-05-14 16:07:00	3590433799317662402	1.00000	8.61912	10.31220	14.26812	11.10306	11.83345	11.84880	9.05790	45.65224	0.00112	69.39765	35.70165	47.20662	31.98777	2.60730	82.11942	14.29271	53.82951	93.00248	33.39782	52.77668
2018-05-14 16:08:00	3590433799317662238	1.00000	10.59376	11.45293	12.36686	5.25468	15.03028	8.24983	13.43507	56.92692	0.00342	67.58223	48.47071	27.12593	23.57361	33.21295	92.33933	26.18646	24.37780	22.50053	64.30350	10.30135
2018-05-14 16:09:00	3590433799317662477	1.00000	14.12824	9.36142	8.84750	9.26653	9.66415	9.92850	13.99247	54.39387	0.00044	51.36492	52.96297	51.93526	61.16473	95.49225	45.56388	5.67298	6.92050	38.50176	76.09016	82.12922
2018-05-14 16:10:00	8630330696303481388	1.00000	11.27199	13.55165	14.64004	14.57836	15.90562	10.92151	11.84063	66.14569	0.02757	59.87261	78.09862	77.57688	51.54838	15.88090	14.61282	41.26515	81.56191	26.01010	31.99081	56.20248
2018-05-14 16:11:00	8630330696303481255	0.00000	7.19776	13.39908	13.48588	11.74174	9.64703	11.24414	10.44447	39.84286	0.02365	44.72113	55.42607	48.84111	97.77579	72.91827	69.47889	94.70717	75.25798	83.84140	0.55074	86.84950
2018-05-14 16:12:00	863033069630348057	0.00000	7.84758	8.31241	12.77560	11.59664	8.32904	11.34948	12.57937	56.33311	0.00020	32.23013	62.99499	55.61133	19.21904	57.55012	98.70961	42.81440	29.21266	94.72761	13.79291	6.44315
2018-05-14 16:13:00	359043379931766130	1.00000	13.05125	9.75744	10.88213	9.75489	11.16854	8.75589	10.12694	60.42303	0.00069	62.34464	52.97334	0.00000	68.47789	62.65459	19.05369	79.09532	4.72414	85.08702	85.23784	5.15616
2018-05-14 16:14:00	8630330696303481792	0.00000	7.41924	14.55122	12.85361	14.08434	10.91585	15.39531	9.08752	52.61063	0.07476	48.36751	46.40264	57.22335	91.85269	48.89538	78.32839	76.05552	65.68411	54.60599	3.69743	8.55693
2018-05-14 16:15:00	8630330696303482097	1.00000	12.67886	9.49998	9.62651	12.51143	8.71700	9.01746	14.83453	60.43970	0.00051	45.64915	42.77487	26.11712	59.12750	49.30700	97.85405	39.36789	68.61893	45.77359	63.56827	29.81082
2018-05-14 16:16:00	8630330696303482121	0.00000	7.36384	9.00585	11.77419	15.62954	6.73921	14.43305	15.14009	57.38078	0.00034	57.43184	39.15226	12.70257	28.56129	66.68867	13.93908	68.85489	82.13534	23.01040	14.94281	36.07059
2018-05-14 16:17:00	3590433799317661057	1.00000	14.05022	7.49423	9.85237	9.47296	7.02461	9.87326	13.22859	61.23410	0.00015	44.06833	33.33492	15.62227	37.93238	74.76390	61.26376	22.09178	65.45278	59.51629	42.09455	28.03709
2018-05-14 16:18:00	3590433799317662220	0.00000	13.79551	8.74373	7.81334	8.64158	8.15801	7.65527	13.07882	84.19345	0.00027	13.97617	32.45647	17.70782	94.35390	66.56482	83.58096	39.38600	82.23676	95.64548	64.58326	57.10304
2018-05-14 16:19:00	359043379931766494	1.00000	12.91181	10.07980	7.59099	10.79385	6.10679	9.73049	16.95404	52.91696	0.00094	51.93068	62.50613	61.14081	37.34597	18.63562	76.99325	92.38511	32.56321	40.75286	81.00207	79.42179
2018-05-14 16:20:00	3590433799317662014	0.00000	10.58731	8.52678	15.18282	11.23364	10.56897	15.65926	11.24147	60.50587	0.00019	63.99135	50.00132	59.37075	80.82415	60.29682	77.78317	94.86735	19.15814	28.78179	86.88019	64.28963
2018-05-14 16:21:00	863033069630348412	1.00000	9.06809	8.64003	11.25024	6.89175	12.87033	8.86615	9.10109	53.86205	0.00026	49.79126	83.17907	60.74325	45.63043	57.08172	6.78193	3.36683	98.54370	45.35960	79.75463	34.11291
2018-05-14 16:22:00	863033069630348305	1.00000	10.73222	11.13305	8.87734	8.50401	9.65924	10.58331	15.06550	60.24941	0.00249	29.91594	61.87702	21.20717	59.71578	89.74197	58.50295	5.75949	56.93881	1.42243	29.84723	7.57339
2018-05-14 16:23:00	863033069630348651	0.00000	9.13988	13.11519	10.90365	13.54909	10.82010	11.25717	10.11771	63.18233	0.01786	41.39413	55.41581	98.10152	61.41929	67.94577	66.17994	50.97204	93.69477	43.66777	4.46751	15.57866
2018-05-14 16:24:00	359043379931766635	1.00000	9.26390	13.39552	15.81060	10.23217	9.82435	7.89584	12.37115	31.81493	0.02355	50.20247	43.06249	65.56817	4.84915	86.79868	79.17553	50.85650	37.01401	97.43091	27.42220	8.63928
2018-05-14 16:25:00	359043379931766643	1.00000	17.36359	5.84182	9.61475	10.35223	8.46853	10.14887	15.65955	52.38930	0.00006	32.47144	47.62813	9.91459	37.16062	16.64731	24.26236	27.07601	3.38740	41.59272	59.38467	89.48919
2018-05-14 16:26:00	359043379931766536	0.00000	8.96233	14.94221	16.92873	13.37918	9.26545	11.38930	6.57851	58.16576	0.11055	51.73892	64.52824	29.76809	65.90235	46.34719	82.40393	26.20206	56.91858	27.75309	51.95648	2.15815
2018-05-14 16:27:00	3590433799317661990	1.00000	10.47429	14.73820	13.53372	5.75224	7.95022	5.49282	13.54706	38.91059	0.09015	59.47050	16.10831	85.23989	27.75931	41.76198	50.57643	57.35705	23.41879	84.75871	71.00051	52.88811
2018-05-14 16:28:00	8630330696303482246	0.00000	9.24962	10.04990	12.18896	9.95269	14.82835	9.67378	14.06264	48.57730	0.00085	43.47885	44.19663	40.86436	83.25318	30.28925	23.15509	53.26612	24.22320	67.03659	62.43881	59.33646
2018-05-14 16:29:00	3590433799317662378	1.00000	10.18621	10.38518	11.96993	7.23344	12.21332	9.45065	14.13903	48.40851	0.00121	44.39736	71.24949	83.27694	37.73038	56.15096	91.88195	21.99178	35.15124	12.07332	63.48664	85.94403
2018-05-14 16:30:00	359043379931766684	1.00000	9.32520	11.81077	14.71257	13.14684	12.75128	8.80424	8.78999	37.63268	0.00488	50.93864	45.90284	62.29547	70.76624	68.16272	9.29660	35.84805	76.30433	59.75378	89.23921	64.36468
2018-05-14 16:31:00	8630330696303481305	1.00000	8.53744	11.53530	9.08568	7.83194	15.33168	10.46425	13.93728	48.35243	0.00373	58.56696	58.19122	79.61924	8.27958	66.05803	78.04753	87.95349	88.62764	60.91660	81.77239	7.33505
2018-05-14 16:32:00	3590433799317661099	0.00000	8.80791	11.36096	14.21904	11.79067	10.92499	9.38062	7.16336	49.51230	0.00312	33.42975	48.25323	40.70237	98.67604	7.94974	70.08003	43.18849	28.54190	3.38280	59.99428	48.45689
2018-05-14 16:33:00	3590433799317662089	0.00000	8.81017	8.24583	11.90232	15.43691	6.80135	8.64223	4.44875	53.73685	0.00020	34.99673	74.73764	28.77011	13.13858	42.51578	27.36237	10.94763	64.08200	45.87820	1.39679	5.47346
2018-05-14 16:34:00	8630330696303481909	1.00000	8.02437	12.60093	14.44858	13.05240	6.91718	9.25415	9.79464	73.91137	0.01070	53.38174	43.03749	1.88304	9.48831	46.82780	88.40468	67.73791	64.86268	22.96975	42.87779	65.54942
2018-05-14 16:35:00	3590433799317661644	1.00000	8.45382	13.58573	10.72214	8.87474	14.41103	11.20065	14.24811	48.79534	0.02850	38.25043	69.75979	68.53603	56.98042	88.54044	44.22557	38.33880	64.34927	3.41389	0.88169	88.75667
2018-05-14 16:36:00	863033069630348065	1.00000	12.45811	11.47489	7.65550	9.20099	9.19230	9.19237	15.02452	60.30181	0.00349	46.06577	43.67371	7.54760	76.05239	74.06325	18.71307	32.95921	87.05379	38.75980	76.21816	61.51021
2018-05-14 16:37:00	359043379931766346	0.00000	11.40627	12.29444	12.17090	12.30970	11.04137	9.97464	16.17979	75.34618	0.00789	42.12800	61.53863	10.69679	46.20005	67.36400	75.98256	88.96821	51.59467	87.22714	80.35186	39.92641
2018-05-14 16:38:00	8630330696303481370	1.00000	13.29016	10.54238	17.61020	5.06341	10.19674	7.87225	15.29428	62.85435	0.00141	70.41206	53.97349	86.61244	92.04774	13.07794	78.69475	51.61662	70.01708	68.47325	56.77089	96.14377
2018-05-14 16:39:00	3590433799317661107	1.00000	14.47897	6.99550	8.99082	9.64049	8.53470	9.07994	12.55047	46.30792	0.00010	47.55403	53.68058	58.18715	21.04000	60.19798	24.84914	26.97241	19.36548	47.55676	69.11973	6.49839
2018-05-14 16:40:00	8630330696303481818	0.00000	7.82506	9.60465	14.80178	14.30150	10.50134	14.72202	12.42606	62.85513	0.00059	67.98980	51.65298	9.41757	53.15698	92.54499	73.66904	35.16932	90.14821	79.95385	10.43649	26.46146
2018-05-14 16:41:00	3590433799317661057	1.00000	10.23648	14.07309	12.90937	10.91723	12.87872	9.01099	14.26705	60.85623	0.04638	35.44666	34.37625	95.90009	28.96480	49.06876	28.33594	92.72620	40.77511	2.91711	98.18426	94.23721
2018-05-14 16:42:00	8630330696303481404	1.00000	8.71842	14.61581	14.08231	8.45687	12.70556	9.77312	12.20068	47.83926	0.07978	60.95638	42.29744	67.98793	99.88103	8.17133	2.48961	69.03222	60.81575	50.22593	73.82204	96.62406
2018-05-14 16:43:00	359043379931766791	1.00000	11.10254	11.13342	8.92848	10.81766	10.43895	8.36561	12.43254	57.03296	0.00254	31.39494	68.79692	2.27900	52.01731	21.13235	64.59840	92.02715	60.07787	69.14304	9.85301	8.21122
2018-05-14 16:44:00	3590433799317662113	1.00000	10.87151	8.27825	7.36312	6.30188	6.98382	7.88960	10.08927	53.08186	0.00018	64.25272	55.88070	76.38616	4.87561	57.82938	78.62528	32.38929	13.60377	55.42822	92.41391	61.87297
2018-05-14 16:45:00	359043379931766692	1.00000	6.42691	16.99017	11.79579	8.39183	13.26817	8.26017	13.04738	72.74918	0.85648	46.60778	55.19639	9.03811	78.04371	30.09821	81.48846	38.86240	62.21069	19.14296	79.47486	86.84794
2018-05-14 16:46:00	359043379931766056	0.00000	4.04580	9.15110	12.76646	14.95771	5.90582	12.10411	12.98474	63.17030	0.00037	70.04448	13.75866	74.12370	9.68976	86.23240	90.67696	94.15136	26.15023	31.01421	33.27612	25.89602
2018-05-14 16:47:00	3590433799317662196	1.00000	10.01315	9.54881	12.77650	8.35934	15.25846	11.32531	11.56124	35.88480	0.00054	35.19263	40.91254	51.67151	70.36458	16.70232	15.82543	84.59869	30.60177	91.97575	5.78335	19.00715
2018-05-14 16:48:00	359043379931766239	1.00000	10.16667	13.49177	9.62159	10.05476	8.76027	9.72821	14.26655	38.18602	0.02597	44.98573	47.53969	24.94110	82.24894	15.12628	22.15859	42.21235	13.13137	71.07485	10.91731	28.88155
2018-05-14 16:49:00	8630330696303481289	0.00000	8.57239	8.65064	10.45939	13.31493	6.93795	7.39917	4.70017	73.61711	0.00027	50.57231	33.91327	16.20930	46.20024	27.25283	65.73881	85.62125	54.19908	82.92678	90.10624	93.92681
2018-05-14 16:50:00	8630330696303482154	1.00000	11.80721	11.08664	9.31357	10.95020	8.39955	9.74369	14.41125	69.44588	0.00240	38.67684	66.64544	46.52655	57.65738	99.11036	35.04121	61.74910	57.96753	36.14848	64.95278	23.82229
2018-05-14 16:51:00	3590433799317661974	1.00000	9.92755	9.99048	11.38742	11.64415	17.58514	11.52050	12.00966	48.83567	0.00083	24.64542	51.04391	59.85664	26.94418	86.57225	7.41933	1.43406	94.55495	27.07560	68.86956	80.30800
2018-05-14 16:52:00	8630330696303482212	1.00000	9.10198	14.85769	12.43003	11.77014	9.53953	10.66035	11.95469	57.93132	0.10158	53.41542	49.10242	34.46623	10.85322	72.87917	39.72402	27.05753	39.82644	37.45787	39.06150	92.72739
2018-05-14 16:53:00	359043379931766999	1.00000	13.53263	5.36597	9.45166	9.66866	5.12453	11.82814	16.09445	33.67691	0.00008	69.37389	60.34498	55.13005	14.30414	41.11126	56.09999	61.33701	73.42425	59.18301	76.66546	4.73569
2018-05-14 16:54:00	3590433799317661842	1.00000	7.49909	12.40438	12.41452	10.01554	13.92685	12.61338	14.37791	49.54519	0.00881	49.35382	64.51905	54.21657	92.14555	35.50718	14.36663	10.70225	8.65805	92.51149	22.06821	84.17504
2018-05-14 16:55:00	359043379931766965	1.00000	14.53327	9.81831	6.85421	10.31585	8.85708	8.56412	13.95664	59.28502	0.00071	54.29249	53.12947	62.30786	73.60134	42.83041	44.08331	8.88720	33.82729	68.65597	44.75556	76.56212
2018-05-14 16:56:00	863033069630348685	1.00000	14.12831	5.64779	14.93679	13.68972	14.12821	13.58204	10.61679	69.85627	0.00007	51.95814	21.64608	67.73742	14.89335	64.43967	42.78000	75.87963	83.00744	27.94756	0.19281	5.98595
2018-05-14 16:57:00	3590433799317662261	1.00000	5.12982	17.04150	11.65782	7.82205	11.72993	7.81109	12.06016	63.79826	0.90158	27.03565	38.77226	65.20924	4.88039	34.07401	25.49714	66.50013	55.67589	84.31274	1.47369	42.03128
2018-05-14 16:58:00	3590433799317662063	0.00000	7.81495	10.71837	15.70351	12.86935	7.08171	7.82720	6.81588	52.57942	0.00165	45.13299	17.60177	76.93311	30.96514	38.99695	62.96145	55.99544	64.38887	68.59409	82.23050	56.66937
2018-05-14 16:59:00	3590433799317661487	0.00000	10.39407	10.38855	14.44597	14.37386	10.88288	12.46693	12.22177	58.70969	0.00119	40.11742	49.94075	80.18315	8.14479	87.26487	16.00212	16.94804	7.48301	37.07573	4.57914	85.73919
2018-05-14 17:00:00	3590433799317661941	0.00000	7.14914	11.88799	13.31896	11.10801	9.91947	15.44632	13.50118	60.60564	0.00526	33.30931	60.59789	1.53039	46.50033	52.50910	29.29670	27.31840	39.34232	90.87231	68.25387	60.12485
2018-05-14 17:01:00	359043379931766981	1.00000	10.20013	13.33463	12.36518	9.31275	13.59831	9.20468	13.57263	62.62707	0.02219	70.93142	65.41237	36.52356	44.95755	20.28592	34.35320	13.35223	67.48302	36.42996	19.25806	70.51843
2018-05-14 17:02:00	8630330696303481511	0.00000	8.17277	12.28488	10.48026	12.74719	12.97536	11.88732	10.08223	65.95308	0.00779	50.64755	36.19991	24.77327	24.38652	27.50111	11.96189	13.06379	88.49151	38.10451	48.18511	76.03477
2018-05-14 17:03:00	863033069630348750	1.00000	14.55567	9.95022	10.04986	9.80054	10.45661	9.08313	12.58104	55.24477	0.00082	56.07701	46.52706	92.70329	8.12569	16.15121	5.53593	52.32104	14.12442	73.55982	48.81442	78.08490
2018-05-14 17:04:00	863033069630348586	1.00000	10.01522	12.77055	11.30156	9.61974	14.92814	10.08189	13.84487	45.71590	0.01265	50.38773	64.16044	49.72072	73.36645	67.12809	45.70910	63.66660	59.84187	28.70270	20.00725	20.33491
2018-05-14 17:05:00	3590433799317661164	1.00000	11.16750	8.24520	12.79980	10.33200	12.12525	8.30803	8.01943	65.77276	0.00019	44.02440	45.62572	95.91604	28.86607	46.30297	92.12158	78.23125	55.84064	68.52394	70.00539	7.84112
2018-05-14 17:06:00	3590433799317661453	0.00000	12.36729	10.45591	14.20102	12.73382	10.21715	7.69304	6.51075	54.09126	0.00130	51.23296	65.16186	34.23568	20.77798	57.90522	52.24490	51.31676	10.43872	36.44355	57.82576	64.27437
2018-05-14 17:07:00	3590433799317661982	0.00000	11.32004	15.69763	16.33274	13.40107	8.44225	7.45610	9.06791	52.37374	0.23519	24.56910	33.17896	0.14839	10.57834	39.06704	88.08975	92.95663	49.67969	5.05802	21.66141	72.45041
2018-05-14 17:08:00	359043379931766460	0.00000	9.42429	14.73159	16.88429	12.60241	8.43223	8.17700	11.12061	52.21168	0.08955	50.23773	57.89196	49.04327	38.83217	7.40375	93.02820	50.18259	44.00397	14.29132	29.37462	87.92432
2018-05-14 17:09:00	863033069630348032	1.00000	10.42623	14.03825	13.36093	8.30803	11.43410	7.34547	13.22733	66.35710	0.04479	54.47626	47.36193	17.90654	65.65574	72.92747	91.54419	21.13099	23.31485	90.40681	51.52804	46.80344
2018-05-14 17:10:00	3590433799317661750	1.00000	9.01901	13.62081	14.75309	10.42539	14.94082	11.36218	16.15981	64.71018	0.02952	74.24243	57.51214	71.60191	88.48419	55.06772	86.36186	77.59755	9.51374	73.78008	78.77195	11.75622
2018-05-14 17:11:00	863033069630348602	1.00000	12.10684	8.99060	10.53126	6.29006	10.05013	11.67542	14.65761	47.04313	0.00034	49.31871	45.94350	78.61794	47.69445	55.96436	10.82522	42.17390	49.15699	6.22212	6.07124	94.90122
2018-05-14 17:12:00	359043379931766239	0.00000	9.17447	14.46714	13.31353	14.20493	10.65110	11.06964	10.41176	52.44357	0.06875	39.82468	48.93274	30.92347	95.69296	36.05205	1.41419	16.28598	20.61937	74.22841	59.20562	59.75573
2018-05-14 17:13:00	863033069630348412	1.00000	13.69205	8.08331	7.65367	8.37006	7.02873	9.48106	14.48819	55.13879	0.00017	36.51628	73.92278	53.38904	69.90930	30.09396	21.40579	80.88559	12.94252	84.94340	8.02410	2.47403
2018-05-14 17:14:00	359043379931766403	1.00000	9.15343	11.05147	10.17922	9.20423	15.36888	11.48183	13.33308	72.83928	0.00229	66.67079	52.49006	64.55588	52.31774	4.16090	83.01759	74.06852	2.77365	64.99728	61.26870	7.67688
2018-05-14 17:15:00	359043379931766205	1.00000	11.97972	15.54666	6.91198	9.60665	7.33300	8.84735	16.26529	58.72777	0.20224	31.28123	50.23201	0.76112	49.43276	97.59199	93.62855	88.12053	73.23226	5.35575	84.10651	22.63323
2018-05-14 17:16:00	863033069630348404	0.00000	10.45494	7.69395	10.27382	14.98567	6.71519	14.62340	15.96704	68.17084	0.00014	46.55482	46.91134	80.34724	88.25227	79.08773	4.72603	20.05134	32.65184	68.15364	26.24899	96.70735
2018-05-14 17:17:00	3590433799317662469	0.00000	6.65629	12.35220	11.90972	8.96938	11.78113	16.27595	12.06349	62.83887	0.00836	27.56826	49.44537	27.47979	78.27516	84.74134	11.75409	57.00073	23.22259	80.28374	4.76277	27.67336
2018-05-14 17:18:00	359043379931766098	1.00000	11.59979	8.76498	11.17529	11.14848	9.86122	9.83956	12.92855	66.06777	0.00027	45.73960	51.77219	53.15495	43.09567	67.87489	16.54329	2.43886	7.80070	73.79188	74.97198	69.83939
